set	Id	Date	Time	Center.dep	Sv.mean	Area	Trans.tilt	AlongBeamSize	AlongRingSize	Dudoso	Pulso	Rango	Frecuency	Diancia del Banco (m)
63	1	30122018	112435	6.27	-48.52	7491.7	-1.49	78.67	436.52	0	6000	500	76	260.4340078
63	1	30122018	112436	6.99	-49.13	7263.7	-1.49	81.84	442.58	0	6000	500	76	245.7812619
63	1	30122018	112437	6.66	-49	10029.7	-1.49	112.07	441.42	0	6000	500	76	245.7812619
63	1	30122018	112439	11.05	-49.1	9208.7	-2.49	106.9	417.64	0	6000	500	76	245.7812619
63	1	30122018	112443	14.28	-47.49	10439.5	-3.49	111.33	430.44	0	6000	500	76	234.9525406
63	1	30122018	112444	10.26	-47.28	11385.4	-2.49	112.33	430.44	0	6000	500	76	234.9525406
63	1	30122018	112445	10.09	-47.43	9974.4	-2.49	103.58	400.71	0	6000	500	76	234.9525406
63	1	30122018	112446	10.49	-47.81	11158.3	-2.49	119.41	389.65	0	6000	500	76	229.0739985
63	1	30122018	112447	10.34	-47.29	11379.1	-2.49	118.25	398.73	0	6000	500	76	229.0739985
63	1	30122018	112449	10.28	-47.49	11066.6	-2.49	117.46	382.17	0	6000	500	76	229.0739985
63	1	30122018	112450	10.29	-47.39	9648.3	-2.49	107.16	377.19	0	6000	500	76	226.6723948
63	1	30122018	112451	10.22	-47.64	10971.3	-2.49	120.75	423.46	0	6000	500	76	226.6723948
63	1	30122018	112452	10.07	-47.31	9581	-2.49	116.01	423.5	0	6000	500	76	226.6723948
63	1	30122018	112457	10.08	-47.65	9042.4	-2.49	105.11	411.83	0	6000	500	76	222.6192701
63	1	30122018	112457	10.07	-48.05	10268.5	-2.49	112.31	426.15	0	6000	500	76	222.6192701
63	1	30122018	112459	10.19	-48.06	9475.1	-2.49	109.54	412.8	0	6000	500	76	221.230744
63	1	30122018	112500	10.62	-47.84	8612.2	-2.49	110.28	353.18	0	6000	500	76	220.9288455
63	1	30122018	112501	10.53	-48.16	9855.7	-2.49	118.17	431.12	0	6000	500	76	220.9288455
63	1	30122018	112502	10.45	-48.24	8899.5	-2.49	117.6	386.21	0	6000	500	76	220.9288455
63	1	30122018	112507	10.81	-48.31	7268.3	-2.49	81.7	440.93	0	6000	500	76	222.2640744
63	1	30122018	112508	11.17	-46.97	7268.3	-2.49	81.7	440.93	0	6000	500	76	222.2640744
63	1	30122018	112509	10.93	-49.01	7363.5	-2.49	81.7	496.05	0	6000	500	76	222.2640744
63	1	30122018	112513	10.53	-47.76	7729.1	-2.49	93.07	381.72	0	6000	500	76	224.5310672
63	1	30122018	112514	10.53	-48.02	8684.9	-2.49	96.89	418.39	0	6000	500	76	224.5310672
63	1	30122018	112515	10.49	-47.91	8099.6	-2.49	94.31	417.3	0	6000	500	76	224.5310672
63	1	30122018	112517	10.85	-47.82	8964.1	-2.49	103.49	413.44	0	6000	500	76	224.866503
63	1	30122018	112518	10.81	-47.97	9274.2	-2.49	98.24	422.73	0	6000	500	76	224.866503
63	1	30122018	112519	10.6	-47.24	9641.1	-2.49	102.66	421.76	0	6000	500	76	224.866503
63	1	30122018	112520	11.5	-46.58	9074	-2.49	101.08	429.02	0	6000	500	76	224.5096198
63	1	30122018	112521	11.33	-47.06	9681.8	-2.49	103.78	434.56	0	6000	500	76	224.5096198
63	1	30122018	112522	11.41	-46.79	8926.6	-2.49	102.73	401.35	0	6000	500	76	224.5096198
63	1	30122018	112527	10.97	-49.76	6586	-2.49	93.17	398.99	0	6000	500	76	227.8039598
63	1	30122018	112528	10.91	-49.41	6585.3	-2.49	93.17	398.99	0	6000	500	76	227.8039598
63	1	30122018	112528	11.17	-48.97	6854	-2.49	94.19	404.49	0	6000	500	76	228.9987305
63	1	30122018	112533	10.44	-48.39	5936.9	-2.49	92.19	399.96	0	6000	500	76	230.7395611
63	1	30122018	112534	10.47	-48.64	7665.7	-2.49	94.81	422.54	0	6000	500	76	230.7395611
63	1	30122018	112535	10.37	-48.23	5747.8	-2.49	94.55	370.51	0	6000	500	76	230.7395611
63	1	30122018	112537	11.28	-49.46	5296.9	-2.49	93	379.95	0	6000	500	76	235.4483647
63	1	30122018	112538	11.91	-47.99	6613.2	-2.49	102.89	414.42	0	6000	500	76	235.4483647
63	1	30122018	112539	11.01	-49.88	4694.4	-2.49	79.36	395.99	0	6000	500	76	235.4483647
63	1	30122018	112544	10.73	-48.63	9635.4	-2.49	107.07	433.61	0	6000	500	76	236.8519388
63	1	30122018	112545	10.61	-48.63	11273.3	-2.49	111.29	480.01	0	6000	500	76	236.8519388
63	1	30122018	112547	10.56	-48.62	10289.5	-2.49	110.33	452.82	0	6000	500	76	236.8519388
63	1	30122018	112547	10.78	-48.5	11321.4	-2.49	109.02	471.95	0	6000	500	76	238.3843924
63	1	30122018	112549	10.68	-48.3	11448	-2.49	107.66	476.46	0	6000	500	76	238.3843924
63	1	30122018	112550	10.59	-48.41	11603.7	-2.49	110.21	485.58	0	6000	500	76	238.3843924
63	1	30122018	112551	10.62	-48.35	10756.5	-2.49	98.46	505.43	0	6000	500	76	239.2247693
63	1	30122018	112552	10.65	-47.67	10400.1	-2.49	97.46	492.93	0	6000	500	76	239.2247693
63	1	30122018	112553	10.6	-48.58	10122.2	-2.49	97.03	458.13	0	6000	500	76	239.2247693
63	1	30122018	112554	10.95	-48.72	10113.7	-2.49	96.84	447.03	0	6000	500	76	243.0460021
63	1	30122018	112555	10.96	-48.79	10417.1	-2.49	97.98	463.48	0	6000	500	76	243.0460021
63	1	30122018	112556	10.93	-49.28	11136.9	-2.49	107.71	463.48	0	6000	500	76	243.0460021
63	1	30122018	112557	10.9	-49.34	11605.1	-2.49	108.45	493.87	0	6000	500	76	244.599796
63	1	30122018	112558	10.65	-49.01	11943.8	-2.49	111.33	499.95	0	6000	500	76	244.599796
63	1	30122018	112559	10.53	-48.82	11357.4	-2.49	111.14	484.88	0	6000	500	76	244.599796
63	1	30122018	112601	10.67	-48.95	8990.8	-2.49	97.7	442.46	0	6000	500	76	248.7598687
63	1	30122018	112602	10.7	-48.76	10504.5	-2.49	106.8	476.58	0	6000	500	76	248.7598687
63	1	30122018	112603	10.5	-48.98	8671.8	-2.49	98.24	452.61	0	6000	500	76	248.7598687
63	1	30122018	112608	10.92	-46.56	10996.7	-2.49	95.53	483.37	0	6000	500	76	254.2686029
63	1	30122018	112608	10.14	-47.55	10996.7	-2.49	95.53	483.37	0	6000	500	76	254.2686029
63	1	30122018	112609	10.37	-48.28	10996.7	-2.49	95.53	483.37	0	6000	500	76	254.2686029
63	1	30122018	112614	10.25	-48.37	8125.8	-2.49	89.26	428.34	0	6000	500	76	259.3511413
63	1	30122018	112615	10.24	-48.5	8992.8	-2.49	88.52	428.81	0	6000	500	76	259.3511413
63	1	30122018	112616	10.23	-48.73	8194	-2.49	86.21	428.81	0	6000	500	76	259.3511413
63	1	30122018	112617	10.54	-48.62	8598.3	-2.49	89.76	437.87	0	6000	500	76	262.708855
63	1	30122018	112618	10.57	-48.65	8635	-2.49	90.31	443.43	0	6000	500	76	262.708855
63	1	30122018	112619	10.55	-48.42	8695.9	-2.49	89.66	419.75	0	6000	500	76	262.708855
63	1	30122018	112620	10.68	-48.65	9109.2	-2.49	94.33	412.93	0	6000	500	76	264.0802549
63	1	30122018	112622	10.59	-48.16	9803.6	-2.49	99.32	413.77	0	6000	500	76	264.0802549
63	1	30122018	112623	10.8	-48.53	10617.4	-2.49	99.58	454.63	0	6000	500	76	264.0802549
63	1	30122018	112624	11.19	-48.27	12519.7	-2.49	114.12	450.96	0	6000	500	76	269.5355636
63	1	30122018	112625	11.1	-47.8	12725.5	-2.49	114.15	459.73	0	6000	500	76	269.5355636
63	1	30122018	112626	11.38	-47.25	13057.5	-2.49	114.91	459.73	0	6000	500	76	269.5355636
63	1	30122018	112627	11.35	-47.77	13550	-2.49	115.96	495.08	0	6000	500	76	272.8467141
63	1	30122018	112628	11.3	-47.66	13565.2	-2.49	117.22	494.82	0	6000	500	76	272.8467141
63	1	30122018	112630	11.11	-47.59	13411.2	-2.49	117.32	495.08	0	6000	500	76	272.8467141
63	1	30122018	112631	11.47	-47.67	11971.4	-2.49	115.89	463.73	0	6000	500	76	275.5452912
63	1	30122018	112632	11.12	-47.2	13617.3	-2.49	122.44	463.77	0	6000	500	76	275.5452912
63	1	30122018	112633	11.07	-47.24	12826.4	-2.49	116.91	456.15	0	6000	500	76	275.5452912
63	1	30122018	112638	11.33	-47.85	11103.8	-2.49	107.49	465.33	0	6000	500	76	277.9869066
63	1	30122018	112639	11.39	-48.93	11103.8	-2.49	107.49	465.33	0	6000	500	76	277.9869066
63	1	30122018	112640	11.52	-48.58	11103.8	-2.49	107.49	465.33	0	6000	500	76	277.9869066
63	1	30122018	112644	12.02	-48.97	10454.6	-2.49	110	421.69	0	6000	500	76	281.7848318
63	1	30122018	112645	11.85	-48.52	11675.6	-2.49	113.07	481.93	0	6000	500	76	281.7848318
63	1	30122018	112646	11.92	-49.15	10141.2	-2.49	104.32	451.08	0	6000	500	76	281.7848318
63	1	30122018	112647	12.28	-48.75	11385.1	-2.49	108.14	449.62	0	6000	500	76	284.2258942
63	1	30122018	112648	12.22	-48.71	11946.4	-2.49	107.69	489.65	0	6000	500	76	284.2258942
63	1	30122018	112649	12.19	-48.31	12470.9	-2.49	108.66	489.87	0	6000	500	76	284.2258942
63	1	30122018	112650	12.22	-48.11	13049.6	-2.49	110.95	488.49	0	6000	500	76	285.473778
63	1	30122018	112652	12.12	-47.29	13209	-2.49	110.57	501.02	0	6000	500	76	285.473778
63	1	30122018	112653	12.17	-47.59	13470.4	-2.49	109.69	509.99	0	6000	500	76	285.473778
63	1	30122018	112654	12.16	-47.47	12171.9	-2.49	106.92	526.25	0	6000	500	76	289.3016474
63	1	30122018	112655	12.12	-47.82	12397.2	-2.49	106.37	526.46	0	6000	500	76	289.3016474
63	1	30122018	112656	12.03	-47.22	12579.1	-2.49	106.3	503.71	0	6000	500	76	289.3016474
63	1	30122018	112657	12.22	-47.6	12993.7	-2.49	105.54	497.98	0	6000	500	76	291.143558
63	1	30122018	112658	12.17	-47.85	12829.9	-2.49	105.37	514.83	0	6000	500	76	291.143558
63	1	30122018	112659	12.19	-48.35	12108	-2.49	105.64	484.59	0	6000	500	76	291.143558
63	1	30122018	112701	12.56	-48.67	10683.4	-2.49	105.49	462.65	0	6000	500	76	294.9189834
63	1	30122018	112702	12.61	-48.72	11338.1	-2.49	110.36	478.53	0	6000	500	76	294.9189834
63	1	30122018	112703	12.49	-48.96	9647	-2.49	105.56	428.05	0	6000	500	76	294.9189834
63	1	30122018	112707	12.91	-48.81	4765.6	-2.49	53.97	406.32	0	6000	500	76	302.3846891
63	1	30122018	112709	12.89	-48.98	4765.6	-2.49	53.97	406.32	0	6000	500	76	302.3846891
63	1	30122018	112710	12.88	-49.31	4765.6	-2.49	53.97	406.32	0	6000	500	76	302.3846891
63	1	30122018	112714	12.3	-47.22	9123.5	-2.49	109.47	397.06	0	6000	500	76	310.3306726
63	1	30122018	112715	12.44	-47.71	10988.1	-2.49	111.9	512.08	0	6000	500	76	310.3306726
63	1	30122018	112716	12.97	-47.06	9025.3	-2.49	109.21	391.22	0	6000	500	76	310.3306726
63	1	30122018	112717	13.52	-47.08	9930.4	-2.49	114.19	399.48	0	6000	500	76	316.4494137
63	1	30122018	112719	13.53	-47.05	9370.2	-2.49	115.77	439.29	0	6000	500	76	316.4494137
63	1	30122018	112719	13.18	-49.22	9058.9	-2.49	123.09	438.99	0	6000	500	76	316.4494137
63	1	30122018	112721	13.34	-49.26	9057.6	-2.49	123.8	401.22	0	6000	500	76	320.3795703
63	1	30122018	112722	13.27	-49.31	8355.2	-2.49	111.93	390.77	0	6000	500	76	320.3795703
63	1	30122018	112723	13.18	-49.34	7474.1	-2.49	101.08	382.29	0	6000	500	76	320.3795703
63	1	30122018	112724	13.91	-49.41	5790.8	-2.49	98.41	280.53	0	6000	500	76	330.7232684
63	1	30122018	112725	14.12	-48.98	5381.1	-2.49	97.17	281.5	0	6000	500	76	330.7232684
63	1	30122018	112726	14.23	-49.7	4471.5	-2.49	75.29	281	0	6000	500	76	330.7232684
63	1	30122018	112727	14.71	-49.32	4192.3	-2.49	73.09	349.56	0	6000	500	76	334.6545087
63	1	30122018	112728	14.62	-49.39	3702	-2.49	71.45	350.24	0	6000	500	76	334.6545087
63	1	30122018	112730	14.83	-49.67	3042.6	-2.49	65.11	341.21	0	6000	500	76	334.6545087
63	1	30122018	112730	15.48	-50.01	1324.7	-2.49	50.45	292.94	0	6000	500	76	343.0317683
63	1	30122018	112732	15.19	-50.1	2651.8	-2.49	70.78	292.78	0	6000	500	76	343.0317683
63	1	30122018	112733	15.31	-49.44	1007.3	-2.49	50.45	222.7	0	6000	500	76	343.0317683
63	3	30122018	112335	9.19	-49.37	4647.6	-1.49	51.59	482.97	0	6000	500	76	267.8760727
63	3	30122018	112336	9.09	-48.17	4647.6	-1.49	51.59	482.97	0	6000	500	76	267.8760727
63	3	30122018	112337	9.13	-49.78	4647.6	-1.49	51.59	482.97	0	6000	500	76	267.8760727
63	3	30122018	112342	9.47	-49.91	9082.8	-1.49	103.39	467.36	0	6000	500	76	267.8760727
63	3	30122018	112343	9.38	-48.36	9082.8	-1.49	103.39	467.36	0	6000	500	76	267.8760727
63	3	30122018	112344	9.42	-49.08	9082.8	-1.49	103.39	467.36	0	6000	500	76	267.8760727
63	9	30122018	112352	8.98	-48.65	10177.9	-1.49	100.58	475.33	0	6000	500	76	267.8760727
63	9	30122018	112354	8.92	-48.4	10177.9	-1.49	100.58	475.33	0	6000	500	76	267.8760727
63	9	30122018	112355	8.98	-48.83	10177.9	-1.49	100.58	475.33	0	6000	500	76	267.8760727
63	11	30122018	112359	8.51	-48.56	8871.5	-1.49	87.52	487.14	0	6000	500	76	267.8760727
63	11	30122018	112400	8.37	-47.67	8871.5	-1.49	87.52	487.14	0	6000	500	76	267.8760727
63	11	30122018	112401	8.39	-48.25	8871.5	-1.49	87.52	487.14	0	6000	500	76	267.8760727
63	13	30122018	112409	8	-48.62	9799.1	-1.49	93.29	503.73	0	6000	500	76	267.8760727
63	13	30122018	112410	7.98	-48.64	9799.1	-1.49	93.29	503.73	0	6000	500	76	267.8760727
63	13	30122018	112411	7.82	-47.81	9799.1	-1.49	93.29	503.73	0	6000	500	76	267.8760727
63	15	30122018	112423	7.27	-48.05	14319.6	-1.49	118.34	495.08	0	6000	500	76	267.8760727
63	15	30122018	112424	7.34	-47.82	14319.6	-1.49	118.34	495.08	0	6000	500	76	267.8760727
63	15	30122018	112425	7.25	-48.57	14319.6	-1.49	118.34	495.08	0	6000	500	76	267.8760727
63	17	30122018	112429	6.78	-49.71	8257.8	-1.49	91.71	437.07	0	6000	500	76	267.8760727
63	17	30122018	112430	6.71	-49.43	8257.8	-1.49	91.71	437.07	0	6000	500	76	267.8760727
63	17	30122018	112431	6.66	-48.9	8257.8	-1.49	91.71	437.07	0	6000	500	76	267.8760727
63	19	30122018	112440	14.86	-48.58	9761.9	-3.49	116.39	397.86	0	6000	500	76	267.8760727
63	19	30122018	112441	15.1	-48.55	9761.9	-3.49	116.39	397.86	0	6000	500	76	267.8760727
63	19	30122018	112442	14.8	-47.99	9761.9	-3.49	116.39	397.86	0	6000	500	76	267.8760727
63	21	30122018	112453	9.83	-47.45	10518.1	-2.49	107.8	439.8	0	6000	500	76	267.8760727
63	21	30122018	112454	9.83	-47.54	10518.1	-2.49	107.8	439.8	0	6000	500	76	267.8760727
63	21	30122018	112455	9.91	-47.28	10518.1	-2.49	107.8	439.8	0	6000	500	76	267.8760727
63	23	30122018	112503	10.54	-48.97	8118.8	-2.49	94.67	375.88	0	6000	500	76	267.8760727
63	23	30122018	112504	10.51	-49.24	7974.5	-2.49	94.67	408.5	0	6000	500	76	267.8760727
63	23	30122018	112505	10.51	-48.89	7875.2	-2.49	90.9	390	0	6000	500	76	267.8760727
63	25	30122018	112510	10.69	-48.98	6735.2	-2.49	84.78	336.56	0	6000	500	76	267.8760727
63	25	30122018	112511	10.57	-48.72	6735.2	-2.49	84.78	336.56	0	6000	500	76	267.8760727
63	25	30122018	112512	10.58	-48.4	6735.2	-2.49	84.78	336.56	0	6000	500	76	267.8760727
63	27	30122018	112523	11.03	-48.61	7198.4	-2.49	95.38	362.55	0	6000	500	76	267.8760727
63	27	30122018	112524	11.02	-49.06	7198.4	-2.49	95.38	362.55	0	6000	500	76	267.8760727
63	27	30122018	112525	11.13	-49.51	7198.4	-2.49	95.38	362.55	0	6000	500	76	267.8760727
63	29	30122018	112530	10.76	-48.87	8238.7	-2.49	92.76	418.12	0	6000	500	76	267.8760727
63	29	30122018	112531	10.7	-48.62	8238.7	-2.49	92.76	418.12	0	6000	500	76	267.8760727
63	29	30122018	112532	10.68	-48.53	8238.7	-2.49	92.76	418.12	0	6000	500	76	267.8760727
63	31	30122018	112540	11.31	-50.09	5400.2	-2.49	57.57	432.65	0	6000	500	76	267.8760727
63	31	30122018	112542	11.34	-48.7	5400.2	-2.49	57.57	432.65	0	6000	500	76	267.8760727
63	31	30122018	112543	11.36	-48.4	5400.2	-2.49	57.57	432.65	0	6000	500	76	267.8760727
63	33	30122018	112604	10.46	-48.79	9551.6	-2.49	80.94	493.12	0	6000	500	76	267.8760727
63	33	30122018	112605	10.45	-48.58	9551.6	-2.49	80.94	493.12	0	6000	500	76	267.8760727
63	33	30122018	112606	10.35	-46.6	9551.6	-2.49	80.94	493.12	0	6000	500	76	267.8760727
63	36	30122018	112634	11.24	-47.69	13073.3	-2.49	116.36	468.58	0	6000	500	76	267.8760727
63	36	30122018	112635	11.32	-47.91	13073.3	-2.49	116.36	468.58	0	6000	500	76	267.8760727
63	36	30122018	112636	11.37	-48.23	13073.3	-2.49	116.36	468.58	0	6000	500	76	267.8760727
63	38	30122018	112641	11.76	-48.9	11448.2	-2.49	114.55	439.58	0	6000	500	76	267.8760727
63	38	30122018	112642	11.84	-48.88	11448.2	-2.49	114.55	439.58	0	6000	500	76	267.8760727
63	38	30122018	112643	11.93	-49.07	11448.2	-2.49	114.55	439.58	0	6000	500	76	267.8760727
63	40	30122018	112704	12.89	-48.68	6486.8	-2.49	68.25	459.28	0	6000	500	76	267.8760727
63	40	30122018	112705	12.94	-48.74	6486.8	-2.49	68.25	459.28	0	6000	500	76	267.8760727
63	40	30122018	112706	12.94	-49.17	6486.8	-2.49	68.25	459.28	0	6000	500	76	267.8760727
63	42	30122018	112711	11.71	-48.25	6409.2	-2.49	71.11	376.28	0	6000	500	76	267.8760727
63	42	30122018	112712	11.74	-48.38	6409.2	-2.49	71.11	376.28	0	6000	500	76	267.8760727
63	42	30122018	112713	11.74	-48.41	6409.2	-2.49	71.11	376.28	0	6000	500	76	267.8760727
63	44	30122018	112735	14.63	-49.94	606.2	-2.49	18.43	272.78	0	6000	500	76	267.8760727
63	44	30122018	112736	14.85	-47.11	606.2	-2.49	18.43	272.78	0	6000	500	76	267.8760727
63	44	30122018	112737	14.67	-50.28	606.2	-2.49	18.43	272.78	0	6000	500	76	267.8760727
63	46	30122018	112735	14.83	-49.73	325.7	-2.49	5.79	269.37	0	6000	500	76	267.8760727
63	46	30122018	112736	14.82	-50.15	325.7	-2.49	5.79	269.37	0	6000	500	76	267.8760727
63	46	30122018	112737	14.83	-50	325.7	-2.49	5.79	269.37	0	6000	500	76	267.8760727
63	48	30122018	112754	17.63	-41.01	2226.3	-2.49	29.25	411.73	0	6000	500	76	386.1318279
63	48	30122018	112755	18.08	-40.41	2633.9	-2.49	32.21	489.33	0	6000	500	76	386.1318279
63	48	30122018	112757	18	-50.38	1176.4	-2.49	26.03	326.5	0	6000	500	76	386.1318279
63	48	30122018	112758	18.33	-50.13	1408.4	-2.49	26.39	497.19	0	6000	500	76	387.7991516
63	48	30122018	112759	18.46	-50.09	429.1	-2.49	11.3	332.6	0	6000	500	76	387.7991516
64	1	30122018	135200	5.08	-49.56	2542.4	-0.73	27.42	404.4	0	6000	500	76	261.9040112
64	1	30122018	135201	5.07	-49.06	2542.4	-0.73	27.42	404.4	0	6000	500	76	261.9040112
64	1	30122018	135202	5.09	-48.42	2542.4	-0.73	27.42	404.4	0	6000	500	76	261.9040112
64	2	30122018	135210	4.77	-48.85	2123	-0.73	22.67	376.48	0	6000	500	76	261.9040112
64	2	30122018	135212	4.76	-48.33	2123	-0.73	22.67	376.48	0	6000	500	76	261.9040112
64	2	30122018	135212	4.75	-48.58	2123	-0.73	22.67	376.48	0	6000	500	76	261.9040112
64	3	30122018	135213	4.74	-49.75	4057.1	-0.73	87.45	458.21	0	6000	500	76	379.5784864
64	3	30122018	135215	4.71	-49.73	6976	-0.73	93.02	458.23	0	6000	500	76	379.5784864
64	3	30122018	135216	4.65	-49.59	4904.9	-0.73	83.34	457.9	0	6000	500	76	379.5784864
64	3	30122018	135217	4.82	-49.25	7755.3	-0.73	110.83	478.37	0	6000	500	76	365.0270496
64	3	30122018	135218	4.71	-49.12	8301.5	-0.73	114.53	478.32	0	6000	500	76	365.0270496
64	3	30122018	135219	4.6	-49.05	7406.5	-0.73	114.31	398.46	0	6000	500	76	365.0270496
64	3	30122018	135220	4.49	-49.2	4880.7	-0.73	95.77	375.24	0	6000	500	76	358.7708284
64	3	30122018	135221	4.46	-48.36	6299.5	-0.73	104.59	427.96	0	6000	500	76	358.7708284
64	3	30122018	135222	4.38	-48.96	4268.3	-0.73	80.25	407.43	0	6000	500	76	358.7708284
64	3	30122018	135227	4.03	-48.99	3508.7	-0.73	51.18	381.98	0	6000	500	76	337.639449
64	3	30122018	135228	3.89	-48.45	5195	-0.73	67.99	438.4	0	6000	500	76	337.639449
64	3	30122018	135229	4.02	-48.41	4004.5	-0.73	66.99	387.29	0	6000	500	76	331.6418983
64	3	30122018	135230	4.19	-48.8	4215.9	-0.73	68.71	408.97	0	6000	500	76	318.8082268
64	3	30122018	135231	4.07	-48.75	7021.1	-0.73	89.4	442.34	0	6000	500	76	318.8082268
64	3	30122018	135232	4	-48.38	5188.3	-0.73	67.94	442.34	0	6000	500	76	318.8082268
64	3	30122018	135237	3.9	-48.54	7885.1	-0.73	77.27	602.65	0	6000	500	76	300.4232954
64	3	30122018	135238	3.91	-48.56	7885.1	-0.73	77.27	602.65	0	6000	500	76	300.4232954
64	3	30122018	135239	3.9	-48.22	7885.1	-0.73	77.27	602.65	0	6000	500	76	300.4232954
64	3	30122018	135244	3.73	-47.16	7488.1	-0.73	70.54	524.27	0	6000	500	76	284.3516035
64	3	30122018	135245	3.72	-47.1	8138.9	-0.73	73	524.27	0	6000	500	76	284.3516035
64	3	30122018	135246	3.55	-47.28	5266.9	-0.73	54.43	523.51	0	6000	500	76	284.3516035
64	3	30122018	135247	3.7	-47.09	7780.1	-0.73	89.26	493.43	0	6000	500	76	276.2387314
64	3	30122018	135249	3.64	-47	7353.4	-0.73	73.07	432.37	0	6000	500	76	276.2387314
64	3	30122018	135249	3.6	-47.15	7172.7	-0.73	73.21	432.62	0	6000	500	76	276.2387314
64	3	30122018	135250	3.62	-47.49	5862.7	-0.73	57.98	445.91	0	6000	500	76	271.5781654
64	3	30122018	135252	3.51	-47.52	7457.9	-0.73	73.55	503.97	0	6000	500	76	271.5781654
64	3	30122018	135253	3.49	-46.92	6832.8	-0.73	71.35	392.82	0	6000	500	76	271.5781654
64	3	30122018	135257	3.2	-48.63	4080.2	-0.73	58.72	354.62	0	6000	500	76	261.3802885
64	3	30122018	135258	3.25	-47.89	4666.6	-0.73	59.79	366.38	0	6000	500	76	258.4331632
64	3	30122018	135259	3.2	-47.95	3755.9	-0.73	47.16	362.22	0	6000	500	76	258.4331632
64	3	30122018	135300	3.49	-47.85	3886.8	-0.73	46.37	430.82	0	6000	500	76	254.0572422
64	3	30122018	135302	3.37	-48.37	5305.6	-0.73	58.88	482.1	0	6000	500	76	254.0572422
64	3	30122018	135303	3.36	-47.38	4713.2	-0.73	56.88	482.1	0	6000	500	76	254.0572422
64	3	30122018	135307	7.4	-48.49	6026.3	-1.73	67.25	425.65	0	6000	500	76	246.806804
64	3	30122018	135309	7.4	-48.82	6026.3	-1.73	67.25	425.65	0	6000	500	76	246.806804
64	3	30122018	135309	7.39	-48.78	6026.3	-1.73	67.25	425.65	0	6000	500	76	246.806804
64	3	30122018	135314	6.83	-46.3	5914.2	-1.73	71.35	387.94	0	6000	500	76	239.0506817
64	3	30122018	135315	7.15	-46.2	7057.1	-1.73	78.51	423.22	0	6000	500	76	239.0506817
64	3	30122018	135316	6.57	-48.06	4639.9	-1.73	59.22	383.3	0	6000	500	76	239.0506817
64	3	30122018	135317	6.8	-47.27	5790.8	-1.73	76.14	349.28	0	6000	500	76	235.9995131
64	3	30122018	135318	6.74	-46.5	5245.9	-1.73	67.59	340.46	0	6000	500	76	235.9995131
64	3	30122018	135319	6.75	-46.33	5181.5	-1.73	66.78	336.96	0	6000	500	76	235.9995131
64	3	30122018	135320	6.88	-46.24	4444.4	-1.73	59.03	337.97	0	6000	500	76	234.9604158
64	3	30122018	135321	6.75	-46.35	5118.9	-1.73	64.44	379.36	0	6000	500	76	234.9604158
64	3	30122018	135323	6.75	-46.34	4608.9	-1.73	61.13	372.47	0	6000	500	76	234.9604158
64	3	30122018	135327	6.57	-46.9	3813.3	-1.73	57.36	312.22	0	6000	500	76	228.0679943
64	3	30122018	135328	6.65	-47.84	4716.7	-1.73	58.84	348.02	0	6000	500	76	223.1858356
64	3	30122018	135329	6.49	-48.03	3525.2	-1.73	49.35	345.4	0	6000	500	76	223.1858356
64	3	30122018	135330	6.82	-48	3180.9	-1.73	47.42	283.46	0	6000	500	76	212.7685408
64	3	30122018	135331	6.87	-45.53	4344	-1.73	53.52	327.98	0	6000	500	76	212.7685408
64	3	30122018	135332	6.67	-47.5	4096.6	-1.73	53.52	327.49	0	6000	500	76	212.7685408
64	3	30122018	135339	6.51	-45.71	6109.1	-1.73	71.33	372.14	0	6000	500	76	199.1471796
64	3	30122018	135340	6.52	-47.1	6109.1	-1.73	71.33	372.14	0	6000	500	76	199.1471796
64	3	30122018	135341	6.67	-47.71	6127.3	-1.73	71.33	372.14	0	6000	500	76	199.1471796
64	3	30122018	135345	6.74	-47.48	4964.3	-1.73	71.59	327.95	0	6000	500	76	189.5441044
64	3	30122018	135346	6.78	-48.58	6270.6	-1.73	78.03	353.04	0	6000	500	76	189.5441044
64	3	30122018	135348	6.67	-46.64	5522.3	-1.73	75.24	323.29	0	6000	500	76	189.5441044
64	3	30122018	135349	7.24	-45.99	5009.8	-1.73	76.31	297.92	0	6000	500	76	183.323279
64	3	30122018	135350	7.19	-47.31	5762.3	-1.73	82.77	340.23	0	6000	500	76	183.323279
64	3	30122018	135351	6.8	-47.82	4564.1	-1.73	62.29	328.96	0	6000	500	76	183.323279
64	3	30122018	135355	6.81	-47.78	4595.3	-1.73	60.79	339.81	0	6000	500	76	172.8335905
64	3	30122018	135356	6.84	-47.61	4822.9	-1.73	61.13	340.63	0	6000	500	76	172.8335905
64	3	30122018	135357	6.85	-47.94	4418.8	-1.73	61.13	318.77	0	6000	500	76	172.8335905
64	3	30122018	135358	7.01	-47.81	4867.2	-1.73	67.8	381.84	0	6000	500	76	170.5702514
64	3	30122018	135400	7.02	-47.92	4851.4	-1.73	65.13	381.42	0	6000	500	76	170.5702514
64	3	30122018	135401	6.97	-48.43	4973.7	-1.73	60.91	350.94	0	6000	500	76	170.5702514
